open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714464000000,0.142000,0.142480,0.137910,0.138510,583394291,1714467599999,81689756.656670,134082,266556726,37337251.006860,0
1714467600000,0.138520,0.140040,0.138030,0.138420,438415749,1714471199999,60988572.127570,97913,226397148,31498747.033080,0
1714471200000,0.138420,0.139070,0.137020,0.137830,293898626,1714474799999,40556138.538030,74534,126563755,17475257.017990,0
1714474800000,0.137830,0.137830,0.134820,0.135430,529949152,1714478399999,72100777.332780,113562,238630036,32471501.585810,0
1714478400000,0.135430,0.135990,0.132200,0.134290,631816791,1714481999999,84781048.757430,145540,297919715,39990911.701030,0
1714482000000,0.134300,0.135020,0.133280,0.133680,284136990,1714485599999,38127141.784190,70380,142413713,19111755.181210,0
1714485600000,0.133670,0.135910,0.133250,0.135140,349851266,1714489199999,47096657.719140,84353,175026751,23559973.807720,0
1714489200000,0.135130,0.135760,0.133300,0.134290,234406591,1714492799999,31472651.321780,62658,116156387,15596569.063870,0
1714492800000,0.134290,0.134500,0.131160,0.133490,592972838,1714496399999,78883326.200900,132194,301356151,40111479.192560,0
1714496400000,0.133490,0.133920,0.132160,0.132740,248870913,1714499999999,33137747.862820,57780,117368030,15631339.961490,0
1714500000000,0.132730,0.133190,0.131000,0.132050,312620901,1714503599999,41254594.440510,62497,149657295,19752379.077290,0
1714503600000,0.132040,0.132780,0.129010,0.130760,574610913,1714507199999,75096648.886160,129965,268323190,35091103.894940,0
1714507200000,0.130750,0.133180,0.130730,0.132090,384350242,1714510799999,50832455.569020,89314,195915343,25909911.929690,0
1714510800000,0.132090,0.132740,0.131810,0.132230,127836344,1714514399999,16905190.808620,35434,60985647,8064757.632160,0
1714514400000,0.132230,0.134480,0.132130,0.133240,235269312,1714517999999,31368474.833660,62022,113562813,15143591.313860,0
1714518000000,0.133230,0.133920,0.132230,0.133290,134166833,1714521599999,17849263.932290,42542,65182170,8673565.521620,0
